"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensg","gene","desc"
"ENSMUSG00000021484",315.190369113847,-0.403603173099179,0.224831816946992,-1.79513370740733,0.0726323994474316,0.141674921680795,"ENSMUSG00000021484","Lman2","lectin, mannose-binding 2 [Source:MGI Symbol;Acc:MGI:1914140]"
"ENSMUSG00000021485",6.35312738429968,1.74229192575849,0.93348619530112,1.86643566292533,0.0619804374856216,0.125122144134543,"ENSMUSG00000021485","Mxd3","Max dimerization protein 3 [Source:MGI Symbol;Acc:MGI:104987]"
"ENSMUSG00000021486",478.700179523834,-0.586413942337207,0.205151285267441,-2.8584463488627,0.00425721092975879,0.0139032705274008,"ENSMUSG00000021486","Prelid1","PRELI domain containing 1 [Source:MGI Symbol;Acc:MGI:1913744]"
"ENSMUSG00000021488",3388.85584718861,-0.0881086683582751,0.167978131463826,-0.524524636573,0.599913688907088,0.708512714238851,"ENSMUSG00000021488","Nsd1","nuclear receptor-binding SET-domain protein 1 [Source:MGI Symbol;Acc:MGI:1276545]"
"ENSMUSG00000021493",145.58455748708,1.19603430097999,0.423501026858932,2.82415915222418,0.00474048392026671,0.0151641870173282,"ENSMUSG00000021493","Pdlim7","PDZ and LIM domain 7 [Source:MGI Symbol;Acc:MGI:1914649]"
"ENSMUSG00000021494",201.586771084319,0.221887642334898,0.216695670484926,1.02395973965863,0.305854291429901,0.434020890608585,"ENSMUSG00000021494","Ddx41","DEAD box helicase 41 [Source:MGI Symbol;Acc:MGI:1920185]"
"ENSMUSG00000021495",459.642859007467,2.89547017148491,0.279291089036722,10.367212865514,3.49572018083845e-25,1.07858857216052e-22,"ENSMUSG00000021495","Fam193b","family with sequence similarity 193, member B [Source:MGI Symbol;Acc:MGI:2385851]"
"ENSMUSG00000021496",25.0655742854972,-0.768559602386128,0.486513986033071,-1.57972766343841,0.11416924758199,0.203326997923797,"ENSMUSG00000021496","Pcbd2","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Source:MGI Symbol;Acc:MGI:1919812]"
"ENSMUSG00000021497",92.1249067419728,-0.656701469434587,0.312651958661452,-2.100423334132,0.0356916181599831,0.0804899349069653,"ENSMUSG00000021497","Txndc15","thioredoxin domain containing 15 [Source:MGI Symbol;Acc:MGI:1916922]"
"ENSMUSG00000021500",2613.38636241994,1.23843097494448,0.333810001868653,3.70998762173632,0.000207269381173625,0.00107935907894635,"ENSMUSG00000021500","Ddx46","DEAD box helicase 46 [Source:MGI Symbol;Acc:MGI:1920895]"
"ENSMUSG00000021501",170.644164415374,-0.0175550533900049,0.287153820391864,-0.0611346677054427,0.951251959938508,0.967922008613106,"ENSMUSG00000021501","Caml","calcium modulating ligand [Source:MGI Symbol;Acc:MGI:104728]"
"ENSMUSG00000021504",23.7326605531078,0.780947186184152,0.620421131490634,1.25873724563158,0.208125253651607,0.323877629937439,"ENSMUSG00000021504","B4galt7","xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I) [Source:MGI Symbol;Acc:MGI:2384987]"
"ENSMUSG00000021508",37.52722182669,-1.39428184157933,0.443416704923075,-3.14440531017256,0.00166424760901219,0.00636286237216272,"ENSMUSG00000021508","Cxcl14","chemokine (C-X-C motif) ligand 14 [Source:MGI Symbol;Acc:MGI:1888514]"
"ENSMUSG00000021510",326.689393108357,0.64400646718593,0.281926478873473,2.28430642541723,0.022353528544341,0.054867384472604,"ENSMUSG00000021510","Zfp729a","zinc finger protein 729a [Source:MGI Symbol;Acc:MGI:3036250]"
"ENSMUSG00000021514",401.15907187629,0.637102401893469,0.217304564859138,2.93184085804388,0.00336959367649558,0.0114650635970185,"ENSMUSG00000021514","Zfp369","zinc finger protein 369 [Source:MGI Symbol;Acc:MGI:2176229]"
"ENSMUSG00000021518",361.180846217643,-0.78749073470952,0.18770170091713,-4.19543739274475,2.72345509235627e-05,0.000185053184853998,"ENSMUSG00000021518","Ptdss1","phosphatidylserine synthase 1 [Source:MGI Symbol;Acc:MGI:1276575]"
"ENSMUSG00000021519",249.985866986709,-0.0887150666130782,0.254778717848886,-0.34820438442467,0.727686695287935,0.807113935884723,"ENSMUSG00000021519","Mterf3","mitochondrial transcription termination factor 3 [Source:MGI Symbol;Acc:MGI:1913660]"
"ENSMUSG00000021520",1090.52548374357,-1.97845432606635,0.33341200579806,-5.93396245984212,2.95709471779469e-09,5.92116783020365e-08,"ENSMUSG00000021520","Uqcrb","ubiquinol-cytochrome c reductase binding protein [Source:MGI Symbol;Acc:MGI:1914780]"
"ENSMUSG00000021532",74.2643096440148,0.754365869618082,0.305544188479453,2.46892560245442,0.0135519390450579,0.0362595830657679,"ENSMUSG00000021532","Fastkd3","FAST kinase domains 3 [Source:MGI Symbol;Acc:MGI:1916827]"
"ENSMUSG00000021534",21.710011546516,-1.43965790274964,0.475296322044973,-3.02896916297496,0.0024538972915841,0.00882492970345583,"ENSMUSG00000021534","1700001L19Rik","RIKEN cDNA 1700001L19 gene [Source:MGI Symbol;Acc:MGI:1916565]"
"ENSMUSG00000021536",634.258518974478,-0.316841373884955,0.222282237634077,-1.42540122529512,0.154041254083999,0.256817397205498,"ENSMUSG00000021536","Adcy2","adenylate cyclase 2 [Source:MGI Symbol;Acc:MGI:99676]"
"ENSMUSG00000021537",759.119284865722,-1.00347359476317,0.401254201912021,-2.50084258303466,0.0123898236463391,0.0337015118859347,"ENSMUSG00000021537","Cetn3","centrin 3 [Source:MGI Symbol;Acc:MGI:1097706]"
"ENSMUSG00000021540",121.180119398032,0.104082012441169,0.297509240236077,0.349844637963443,0.7264552970274,0.806191205450846,"ENSMUSG00000021540","Smad5","SMAD family member 5 [Source:MGI Symbol;Acc:MGI:1328787]"
"ENSMUSG00000021541",9.18749080578386,-0.0445378892184385,0.718364038456444,-0.0619990517817923,0.950563587118939,0.967670310342435,"ENSMUSG00000021541","Trpc7","transient receptor potential cation channel, subfamily C, member 7 [Source:MGI Symbol;Acc:MGI:1349470]"
"ENSMUSG00000021546",2277.29907441408,-1.07687901548418,0.233229723544879,-4.61724603158036,3.88866139141989e-06,3.3434114661125e-05,"ENSMUSG00000021546","Hnrnpk","heterogeneous nuclear ribonucleoprotein K [Source:MGI Symbol;Acc:MGI:99894]"
"ENSMUSG00000021548",467.532620464605,-1.01999631757813,0.270435550715699,-3.77167985081376,0.000162152219695121,0.00087079847095766,"ENSMUSG00000021548","Ccnh","cyclin H [Source:MGI Symbol;Acc:MGI:1913921]"
"ENSMUSG00000021549",942.592656027161,-0.241483951009167,0.203303178266628,-1.18780214391172,0.234911369559174,0.355417001352429,"ENSMUSG00000021549","Rasa1","RAS p21 protein activator 1 [Source:MGI Symbol;Acc:MGI:97860]"
"ENSMUSG00000021550",92.0019982585142,-2.47258947606136,0.395608507852862,-6.25009176238694,4.10211602296449e-10,1.00888273782185e-08,"ENSMUSG00000021550","2210016F16Rik","RIKEN cDNA 2210016F16 gene [Source:MGI Symbol;Acc:MGI:1917403]"
"ENSMUSG00000021552",280.470599378994,-1.1310189251674,0.322756767851612,-3.50424541891368,0.000457903152224935,0.00213258771684587,"ENSMUSG00000021552","Gkap1","G kinase anchoring protein 1 [Source:MGI Symbol;Acc:MGI:1891694]"
"ENSMUSG00000021555",454.922070841406,0.158036299480978,0.202457073675566,0.780591641535969,0.43504270937407,0.561046815090944,"ENSMUSG00000021555","Naa35","N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:MGI Symbol;Acc:MGI:1925939]"
"ENSMUSG00000021556",234.258928322857,-0.730673250985832,0.291183381301242,-2.50932332649135,0.012096270838305,0.0330287556115907,"ENSMUSG00000021556","Golm1","golgi membrane protein 1 [Source:MGI Symbol;Acc:MGI:1917329]"
"ENSMUSG00000021557",3356.63183619385,-0.103971470750324,0.212851933358508,-0.488468528849133,0.625218012007251,0.72847556783715,"ENSMUSG00000021557","Agtpbp1","ATP/GTP binding protein 1 [Source:MGI Symbol;Acc:MGI:2159437]"
"ENSMUSG00000021559",791.212553502104,0.54097269814045,0.171854234299029,3.14785783630533,0.00164471661611553,0.00630041557008591,"ENSMUSG00000021559","Dapk1","death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]"
"ENSMUSG00000021567",7.73306078065859,0.970702534497927,0.815170521904347,1.19079690495951,0.233733324226198,0.354266340258442,"ENSMUSG00000021567","Nkd2","naked cuticle 2 [Source:MGI Symbol;Acc:MGI:1919543]"
"ENSMUSG00000021569",12.3881686392341,2.23484616919901,0.779113560237589,2.86844727553901,0.00412491942436131,0.0135461795126098,"ENSMUSG00000021569","Trip13","thyroid hormone receptor interactor 13 [Source:MGI Symbol;Acc:MGI:1916966]"
"ENSMUSG00000021572",32.7561924902031,0.867506249037157,0.420983872426346,2.0606638540267,0.0393351203177915,0.0867186738282457,"ENSMUSG00000021572","Cep72","centrosomal protein 72 [Source:MGI Symbol;Acc:MGI:1921720]"
"ENSMUSG00000021573",196.633338523457,-1.14404602172413,0.262210023283083,-4.36309034795748,1.2823795176642e-05,9.50304821605302e-05,"ENSMUSG00000021573","Tppp","tubulin polymerization promoting protein [Source:MGI Symbol;Acc:MGI:1920198]"
"ENSMUSG00000021576",319.378714553071,-1.46768755855169,0.232432452349233,-6.31446918757484,2.71090326110361e-10,6.93092705701367e-09,"ENSMUSG00000021576","Pdcd6","programmed cell death 6 [Source:MGI Symbol;Acc:MGI:109283]"
"ENSMUSG00000021577",1338.11919267866,-0.185541915636363,0.181727238554228,-1.02099122350883,0.307258596858849,0.435502769328572,"ENSMUSG00000021577","Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:MGI Symbol;Acc:MGI:1914195]"
"ENSMUSG00000021578",210.762235667733,-1.47907908297849,0.219694726427837,-6.73242870699636,1.66854150175462e-11,5.66302985695518e-10,"ENSMUSG00000021578","Ccdc127","coiled-coil domain containing 127 [Source:MGI Symbol;Acc:MGI:1914683]"
"ENSMUSG00000021579",9.54092015070064,0.41690968430109,0.859687839284325,0.484954730368362,0.627708457955599,0.730354530231657,"ENSMUSG00000021579","Lrrc14b","leucine rich repeat containing 14B [Source:MGI Symbol;Acc:MGI:2145269]"
"ENSMUSG00000021583",86.0132507203479,-0.963165371991955,0.272102776099669,-3.53971166997266,0.000400564402248016,0.00189942798634965,"ENSMUSG00000021583","Erap1","endoplasmic reticulum aminopeptidase 1 [Source:MGI Symbol;Acc:MGI:1933403]"
"ENSMUSG00000021585",81.22153385404,0.133783957715599,0.28552532929361,0.468553728828825,0.639388657851178,0.739759708453008,"ENSMUSG00000021585","Cast","calpastatin [Source:MGI Symbol;Acc:MGI:1098236]"
"ENSMUSG00000021587",248.904067589851,-0.277314799240742,0.285085027429354,-0.972744172997516,0.330680465138864,0.460206867731954,"ENSMUSG00000021587","Pcsk1","proprotein convertase subtilisin/kexin type 1 [Source:MGI Symbol;Acc:MGI:97511]"
"ENSMUSG00000021589",213.002332858845,-0.246905014730458,0.233472383663834,-1.05753413254205,0.290267885513042,0.417975903025569,"ENSMUSG00000021589","Rhobtb3","Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546]"
"ENSMUSG00000021590",10.1896693700539,-1.07796066619859,0.66879141761484,-1.61180397625764,0.107004602657244,0.193054943159552,"ENSMUSG00000021590","Spata9","spermatogenesis associated 9 [Source:MGI Symbol;Acc:MGI:1922821]"
"ENSMUSG00000021591",94.3621618192641,-0.899348779027087,0.358720597418772,-2.50710102932055,0.0121725913913057,0.0332171056740434,"ENSMUSG00000021591","Glrx","glutaredoxin [Source:MGI Symbol;Acc:MGI:2135625]"
"ENSMUSG00000021592",36.1565835113056,0.186919703866095,0.440747353997306,0.424097166258285,0.671494952051818,0.764885321286792,"ENSMUSG00000021592","Arsk","arylsulfatase K [Source:MGI Symbol;Acc:MGI:1924291]"
"ENSMUSG00000021595",508.272251043282,-0.45318088955126,0.2264615017527,-2.0011387632947,0.0453774379838322,0.0972752404971587,"ENSMUSG00000021595","Nsun2","NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]"
"ENSMUSG00000021596",345.201938770101,-0.670623364675804,0.275719306673592,-2.43226842823059,0.015004582770611,0.0395461494260949,"ENSMUSG00000021596","Mctp1","multiple C2 domains, transmembrane 1 [Source:MGI Symbol;Acc:MGI:1926021]"
"ENSMUSG00000021597",267.184341517269,0.236430379647303,0.275495661276585,0.858200011396689,0.390782029744068,0.519613793908469,"ENSMUSG00000021597","Slf1","SMC5-SMC6 complex localization factor 1 [Source:MGI Symbol;Acc:MGI:2145448]"
"ENSMUSG00000021598",367.265564215741,-0.725858088085924,0.294547732721328,-2.46431395475266,0.0137275809124783,0.0366717116229448,"ENSMUSG00000021598","Med10","mediator complex subunit 10 [Source:MGI Symbol;Acc:MGI:106331]"
"ENSMUSG00000021606",312.203351964466,-1.98852914158968,0.313728498278539,-6.33837586480331,2.32199810969088e-10,6.07258054811152e-09,"ENSMUSG00000021606","Ndufs6","NADH:ubiquinone oxidoreductase core subunit S6 [Source:MGI Symbol;Acc:MGI:107932]"
"ENSMUSG00000021607",14.1862645520532,0.137889849063246,0.588427615029694,0.234336128253069,0.814724040333529,0.871456969895344,"ENSMUSG00000021607","Mrpl36","mitochondrial ribosomal protein L36 [Source:MGI Symbol;Acc:MGI:2137228]"
"ENSMUSG00000021608",198.373634289267,0.251991056251548,0.217090119946778,1.1607670414173,0.24573664965492,0.367859825307663,"ENSMUSG00000021608","Lpcat1","lysophosphatidylcholine acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384812]"
"ENSMUSG00000021610",430.952796064269,-0.913310054602452,0.198234883921226,-4.60721158928508,4.08104673539212e-06,3.49553883152577e-05,"ENSMUSG00000021610","Clptm1l","CLPTM1-like [Source:MGI Symbol;Acc:MGI:2442892]"
"ENSMUSG00000021611",19.4410368087479,1.28177739014799,0.583124079637228,2.1981211802219,0.0279404715544753,0.0658884561097023,"ENSMUSG00000021611","Tert","telomerase reverse transcriptase [Source:MGI Symbol;Acc:MGI:1202709]"
"ENSMUSG00000021613",146.705446556287,-1.33240941659525,0.259128901377831,-5.14187884682336,2.72004506098722e-07,3.25064540034882e-06,"ENSMUSG00000021613","Hapln1","hyaluronan and proteoglycan link protein 1 [Source:MGI Symbol;Acc:MGI:1337006]"
"ENSMUSG00000021614",1607.74828901164,1.17349763793561,0.233689765698501,5.02160475204387,5.1241544975236e-07,5.70676960282038e-06,"ENSMUSG00000021614","Vcan","versican [Source:MGI Symbol;Acc:MGI:102889]"
"ENSMUSG00000021615",168.005035673661,-1.26783406181467,0.368617065467155,-3.43943398336137,0.00058293193765489,0.0026196239608086,"ENSMUSG00000021615","Xrcc4","X-ray repair complementing defective repair in Chinese hamster cells 4 [Source:MGI Symbol;Acc:MGI:1333799]"
"ENSMUSG00000021619",22.1635653891843,-1.63459419980742,0.599569321299099,-2.72628058464652,0.00640525229737411,0.0195614701671609,"ENSMUSG00000021619","Atg10","autophagy related 10 [Source:MGI Symbol;Acc:MGI:1914045]"
"ENSMUSG00000021621",99.5935370367995,0.673521824305997,0.270855327212539,2.4866478767002,0.012895296434319,0.0348321815344837,"ENSMUSG00000021621","Zcchc9","zinc finger, CCHC domain containing 9 [Source:MGI Symbol;Acc:MGI:1916335]"
"ENSMUSG00000021624",9.55046158201139,1.46388069531425,0.788495570194215,1.85654904180841,0.0633753395932074,0.12733219036812,"ENSMUSG00000021624","Cd180","CD180 antigen [Source:MGI Symbol;Acc:MGI:1194924]"
"ENSMUSG00000021629",236.127323652607,-0.446137013346228,0.224899583385987,-1.98371649528821,0.0472874536333659,0.100496942787504,"ENSMUSG00000021629","Slc30a5","solute carrier family 30 (zinc transporter), member 5 [Source:MGI Symbol;Acc:MGI:1916298]"
"ENSMUSG00000021635",185.560162572668,0.185774670246654,0.230881371721314,0.804632564600726,0.421031744513289,0.548132620206407,"ENSMUSG00000021635","Rad17","RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807]"
"ENSMUSG00000021638",9.96049984652525,-0.723847013032955,0.643826683835186,-1.12428861867156,0.260890605085727,0.385703773186589,"ENSMUSG00000021638","Ocln","occludin [Source:MGI Symbol;Acc:MGI:106183]"
"ENSMUSG00000021639",224.451831939682,-0.395150956573913,0.332483882183588,-1.18848154075548,0.234643748091881,0.355130827658347,"ENSMUSG00000021639","Gtf2h2","general transcription factor II H, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1345669]"
"ENSMUSG00000021640",8.57110109595001,0.990564868062717,0.725056560464793,1.36618978721842,0.171879402177771,0.278985505017387,"ENSMUSG00000021640","Naip1","NLR family, apoptosis inhibitory protein 1 [Source:MGI Symbol;Acc:MGI:1298223]"
"ENSMUSG00000021643",57.139785532976,-2.35846174904355,0.341244877551604,-6.91134696574864,4.80073247690589e-12,1.84109446628459e-10,"ENSMUSG00000021643","Serf1","small EDRK-rich factor 1 [Source:MGI Symbol;Acc:MGI:1337114]"
"ENSMUSG00000021645",204.965324117783,-0.119986204089584,0.326287541329288,-0.367731491066938,0.713073456885417,0.796436466530351,"ENSMUSG00000021645","Smn1","survival motor neuron 1 [Source:MGI Symbol;Acc:MGI:109257]"
"ENSMUSG00000021646",117.509816941507,1.04443553059819,0.265770575305836,3.92983884463623,8.50028130474875e-05,0.000499566315988178,"ENSMUSG00000021646","Mccc2","methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288]"
"ENSMUSG00000021647",20.4807707397744,-0.786229854238397,0.624809582140124,-1.2583511468332,0.208264791404559,0.324057628436481,"ENSMUSG00000021647","Cartpt","CART prepropeptide [Source:MGI Symbol;Acc:MGI:1351330]"
"ENSMUSG00000021650",167.319139745325,-1.1767040488538,0.284011258712972,-4.14315986692277,3.42552976024043e-05,0.000226518005891482,"ENSMUSG00000021650","Ptcd2","pentatricopeptide repeat domain 2 [Source:MGI Symbol;Acc:MGI:1916177]"
"ENSMUSG00000021660",746.756983914461,-0.888625665686187,0.180432245539947,-4.92498257740437,8.43678709784481e-07,8.76802306594712e-06,"ENSMUSG00000021660","Btf3","basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875]"
"ENSMUSG00000021661",231.635532377232,-0.742677033603344,0.228068349790223,-3.25637921389118,0.00112842930476971,0.00457710075935272,"ENSMUSG00000021661","Ankra2","ankyrin repeat, family A (RFXANK-like), 2 [Source:MGI Symbol;Acc:MGI:1915808]"
"ENSMUSG00000021662",195.008651026624,0.341041915155259,0.253984043181719,1.34276906093369,0.179346764513321,0.288929829717912,"ENSMUSG00000021662","Arhgef28","Rho guanine nucleotide exchange factor (GEF) 28 [Source:MGI Symbol;Acc:MGI:1346016]"
"ENSMUSG00000021665",127.292586979497,0.116823037670805,0.234305862718816,0.49859203826667,0.618066815181037,0.722915058404218,"ENSMUSG00000021665","Hexb","hexosaminidase B [Source:MGI Symbol;Acc:MGI:96074]"
"ENSMUSG00000021666",390.994081615306,1.00568018164173,0.198794233695603,5.0589001649899,4.21681554497752e-07,4.7865792507203e-06,"ENSMUSG00000021666","Gfm2","G elongation factor, mitochondrial 2 [Source:MGI Symbol;Acc:MGI:2444783]"
"ENSMUSG00000021668",300.350326216603,0.48118213485266,0.281928158340012,1.70675443590258,0.0878677045926703,0.165128153852271,"ENSMUSG00000021668","Polk","polymerase (DNA directed), kappa [Source:MGI Symbol;Acc:MGI:1349767]"
"ENSMUSG00000021669",377.390554040237,0.220387208143165,0.328025050847153,0.671860906884994,0.501672249828053,0.622266099923768,"ENSMUSG00000021669","Cert1","ceramide transporter 1 [Source:MGI Symbol;Acc:MGI:1915268]"
"ENSMUSG00000021670",3073.34262159487,-0.333437416158727,0.182818166889976,-1.82387462816754,0.0681710282099032,0.134568543140324,"ENSMUSG00000021670","Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase [Source:MGI Symbol;Acc:MGI:96159]"
"ENSMUSG00000021671",259.75161767373,-0.444119926693604,0.280756779873879,-1.58186714811699,0.113679901981752,0.202721443491956,"ENSMUSG00000021671","Poc5","POC5 centriolar protein [Source:MGI Symbol;Acc:MGI:1914713]"
